ADAMTSL4 CCL3 0.9815360750627908
LOC220429 TACO1 0.9465709107992872
ZNF804A SLC6A1 0.946485770208548
ARRDC5 TUBB6 0.946467776555194
GRHL3 PRELP 0.946146126800976
WDR65 OASL 0.9461037820591284
CACNA1F GRHL3 0.9460654932735488
CLCNKA KIAA1755 0.9460312672303836
TRAT1 CDC25C 0.9457863230186212
PDE3A ROR1 0.9455358192674096
OASL ROR1 0.9454949889709804
CH25H FBXO39 0.9454789601813908
OTOP3 ALS2CR4 0.9453931933444232
FBXO39 LRRC37A4 0.9452379086142269
UNC5C IL2RG 0.9448428647108564
ZNF229 ROR1 0.9447179201434448
ARHGEF37 LRRC37A4 0.9446816689469636
RNF19A MRPL38 0.9444743684609072
PLK1 ROR1 0.9443223751809696
SCN1A LASS1 0.9443182889373136
FABP4 PGR 0.9441537093366122
SCN1A COL4A5 0.9441148427668484
FAM101A WDR65 0.9440911347398876
ECT2L ZNF804A 0.9438508756304848
OASL GSTP1 0.9438194674666032
VWA5A ARHGEF37 0.9437515970565004
MAGEA10 ARHGEF37 0.9437493850719928
CACNA1F CDC25C 0.9435960632543648
FAM101A OASL 0.9434824076629762
PIP FABP4 0.9433558866183662
PGR SAA2 0.9432581279947718
MCC NBPF14 0.9432238076366714
ZNF804A LEPROT 0.9424649883304504
COL4A5 LRRN3 0.9424495630215536
AIM2 DSCR8 0.942335221430716
AMDHD1 STK33 0.9423120005012472
ZNF229 KLHDC8A 0.9420319309510604
CH25H ERO1LB 0.9420084827694232
CH25H PTPN14 0.9416533827475888
MAFF C6orf59 0.9415733697340094
COL2A1 NLRP2 0.941320260662144
AQP5 SAA2 0.941161085378708
LRRC37A4 STS 0.9410085129424236
E2F8 NHLRC4 0.9407734305222828
FAM101A CILP2 0.9407356641923832
AIM1 ECT2L 0.9406476655213876
OASL ZNF229 0.9406304152429638
KIAA1045 CDC25C 0.9403887456812038
ZNF804A RFPL1 0.940357228939487
LRRC37A4 LOC283922 0.9403209031590865
SCN1A FAM111B 0.9402127858014044
CILP2 ROR1 0.9400315393817844
GPR98 CR2 0.939754443512567
SCN1A NIPAL4 0.9397327146476367
ADIPOQ COL2A1 0.9396402888096356
SAA2 CR2 0.9394893339949916
STON1 STS 0.9394564706084249
E2F8 NIPAL4 0.9394561671218196
AMDHD1 CSRNP3 0.939428015229525
FABP4 CR2 0.9393902859130608
AMDHD1 PDE3A 0.9391835386898736
ESM1 ADAM8 0.9390934745324528
CH25H APOLD1 0.9390602077151884
SCN1A LMOD1 0.939027795115984
GRHL3 LRRN3 0.9390104884099734
FAM101A EBF1 0.9389900373956424
PDE11A ZNF229 0.9389656885561368
E2F8 LMOD1 0.9389269896801477
FSCN2 C17orf72 0.9388950856943896
SCN1A SCN4B 0.9388570610790644
GPR1 ROR1 0.938846616282725
PDE11A ROR1 0.9388322629701952
CILP2 WDR65 0.9387768509951464
AMDHD1 ROR1 0.9386752248563598
CDH18 KLHDC8A 0.93859576941324
LRRC37A4 LRRC4 0.9385625124637852
FAM101A ZNF229 0.938545726739194
ROR1 CSRNP3 0.938531556441074
SCN1A FOXP2 0.9384978689064284
COL4A5 CDC25C 0.9384782640797972
TTYH3 PPIAL4G 0.9384415171118248
PDE3A CSRNP3 0.9384055511941372
PGR AQP5 0.9383220346040736
LASS1 CDC25C 0.938165636272661
CILP2 PLK1 0.9381490794994856
CACNA1F SCN1A 0.938143488533372
IGSF1 EDN3 0.938102662811778
FOXP2 CDC25C 0.9379415030714192
PCSK9 C20orf26 0.9379310691271636
PIP PGR 0.9377300652243458
COL2A1 SAA2 0.9376254209656713
RND1 HIPK3 0.9375585287211284
P2RY2 ATG9B 0.9375404369828454
UCN2 MST4 0.9375016822629496
PLAC8 NCRNA00160 0.9373773090836752
NLRP2 CR2 0.9373217633177712
GPR1 CSRNP3 0.937160589386334
LILRB5 COL4A5 0.937048641551358
DPY19L2P1 GRHL3 0.9370139198392444
CAMSAP1 PGAM1 0.937004568732071
LOC284276 CACNA1F 0.936986037343983
TRAT1 LMOD1 0.9369758484665658
LASS1 NIPAL4 0.936919915659712
FAM101A GSTP1 0.9368801064635968
CDC25C PROK1 0.936844314917822
ECT2L RFPL1 0.9367632712423156
TSPYL4 ANKRD32 0.936506087884683
SCN1A NHLRC4 0.9365027884443162
ZNF229 TMCC2 0.9364341604338152
ZNF804A SLC2A3 0.93624610486584
SCN1A PRELP 0.9362424793975612
PCSK9 HS3ST5 0.9361323290377714
OASL CAPN11 0.936128620763574
GALNT14 ROR1 0.9361086324522122
PLK1 CSRNP3 0.9360214584546924
LGI2 GBX2 0.935964021760553
GRHL3 SCN1A 0.9358358868917648
GALNT14 PLK1 0.9358207131791348
OASL PLK1 0.935680396796184
SCN1A LILRB5 0.9356802317836276
IL2RG ZFPM2 0.9356720192229588
AQP5 NLRP2 0.9356655388325004
IL2RG CLCNKA 0.9355768403018916
HS3ST5 SOX7 0.935495271716844
WDR65 GSTP1 0.9354443091201198
WDR65 ZNF229 0.9353732303360288
LMOD1 PPFIA2 0.9352832547551936
TRAT1 SCN1A 0.9350821607840496
SCN1A KIAA1045 0.9349770298568428
DPY19L2P1 PRELP 0.9349464449732016
ROR1 P2RY2 0.9349396928217784
PLK1 ZNF229 0.934900270239668
MAGEA10 APOL3 0.9348613056960984
FAM101A PLK1 0.934806446557449
ECT2L TMOD2 0.9346836536227462
ALMS1 OR6W1P 0.9346786906320134
OASL CDH18 0.9345038765954448
ATG9B FAM124A 0.9344425653570064
E2F8 FOXP2 0.9344300737875666
LMOD1 MIAT 0.9343580267107195
AMDHD1 PLK1 0.934343247016229
GJB3 KCNK3 0.9343397485996816
ROR1 TMCC2 0.93432573799372
GPR1 AMDHD1 0.9341837394063554
CDC25C NIPAL4 0.934147612731861
SLC6A17 TRAT1 0.9341057397607446
WDR65 ROR1 0.934026221537512
KALRN C17orf104 0.9340019799658804
E2F8 SCN4B 0.9339819876592236
PLAC8 OASL 0.933980411880112
GPR1 ZNF229 0.9338983754454824
ADAMTS19 FAM196B 0.9338883066944476
SLC6A17 GPR126 0.9338440526474784
GLB1L3 GNGT2 0.9337456042578132
FAM101A AMDHD1 0.9337280645720576
AQP5 CR2 0.933666670126576
TGM2 ECT2L 0.9335819985396252
PSIMCT-1 PURG 0.9335621628884092
OASL KLHDC8A 0.9335422629727814
NLRP2 SAA2 0.9334913901049214
NCRNA00160 GSTP1 0.93347540844043
TRAT1 E2F8 0.9334647233464916
ADAMTS19 GJB3 0.9333210962074582
LILRB5 LRRN3 0.9332812099036332
GLRA3 SLC19A3 0.9331905627813868
PRELP CDC25C 0.9331823142418556
GSTP1 TMCC2 0.9331746790036756
CSTA EPS8L1 0.9331679673724212
WDR65 CSRNP3 0.9331267760045292
ZNF229 P2RY2 0.9330451066246964
FAM101A CSRNP3 0.9330445864150144
LOC606724 NDRG1 0.9330187363412634
C17orf104 APOL3 0.932989363952689
PPFIA2 ARHGEF37 0.9329763596338264
GPR1 PDE3A 0.9328927855923036
SLC2A3 SLC6A1 0.9327431299085184
ZNF229 CSRNP3 0.9327346943791798
LOC284276 GRHL3 0.93264994951935
GSTP1 C9orf172 0.93263675482219
NCRNA00160 CDH18 0.9325811946930248
CILP2 EBF1 0.932521725799874
AMDHD1 SSX1 0.9324154968829348
PDE11A PLK1 0.9322984081291994
APOL3 PSIMCT-1 0.9322878686747944
CCR8 CDC25C 0.9322658197229996
ZNF229 CDH18 0.932248691138456
ELOVL6 GSR 0.932232455731206
CILP2 ZNF229 0.9321317621751144
DCN CLEC17A 0.9320331179003314
GALNT14 C11orf16 0.932006920373202
FOXP2 NIPAL4 0.9320004295575
GSTP1 KLHDC8A 0.9319703808469908
ADIPOQ KRT6B 0.9319687642155176
ST18 ELOVL6 0.9319626538037854
E2F8 SYT12 0.9318424858636856
PTGER2 REN 0.9317128467960866
CAPN11 GSTP1 0.9317033907994338
ROR1 ATG9B 0.9316970401567408
CILP2 OASL 0.931655451216314
ECEL1 CACNA1F 0.931515418182318
RERG ROR1 0.9315059429118884
PDE11A OASL 0.9313440742746668
AMDHD1 ZNF229 0.9313411723552566
E2F8 KIAA1045 0.9312208552278604
NIPAL4 SCN4B 0.9312122472347342
CSRNP3 EBF1 0.931157906897916
TMOD2 LEPROT 0.931061411619967
ZNF229 ATG9B 0.9310565200972504
FBXO39 STON1 0.9309567367147112
COL4A5 PRELP 0.9308151150994082
C20orf26 KCNJ11 0.9306069132442388
EPHX1 C9orf93 0.9305617324474575
CACNA1F PRELP 0.9304754058568392
CAPN11 ROR1 0.930464024571308
E2F8 FAM111B 0.9304180145723668
GALNT14 CSRNP3 0.9301701334494306
FAM111B LMOD1 0.9301679316818684
COL2A1 CR2 0.9301664347635208
AMDHD1 HIST1H3E 0.9301630991149924
OASL CSRNP3 0.930152528214894
GRHL3 BUB1 0.9301503516218927
PLK1 P2RY2 0.9301435982881532
KLK8 SERPINA5 0.9301334765595508
SLC22A15 OAZ3 0.9300637120259236
MIAT ARHGEF37 0.9300183311197984
FAM101A PDE11A 0.9299181041437214
TMOD2 RFPL1 0.9298963902012194
FAM101A CDH18 0.9298313310880044
PDE3A PLK1 0.9297539026842448
LILRB5 SYT12 0.9296813788934636
UCN2 TRIM45 0.9296514444670396
WDR65 PLK1 0.9296239715989696
GRHL3 CDC25C 0.9296143927353868
TRPV2 PRR5 0.9295209997004076
SCN4B FAM111B 0.9295123532957116
WDR65 EBF1 0.9294779342890552
ARHGEF6 TGM2 0.9294406598972346
UNC5C KIAA1755 0.9294159315009148
CSRNP3 GSTP1 0.9293638186364864
CILP2 P2RY2 0.9293462873454672
SCN1A CCR8 0.9292931973647118
KCNJ11 FRZB 0.9292904973142352
GPR1 PLK1 0.9292270988344892
FOXP2 KIAA1045 0.9292040737536622
GALNT14 TOP2A 0.929094687954277
CACNA1F PKNOX2 0.9290853423438932
LOC338651 PLK1 0.9288608581291564
SLC6A1 TRPV2 0.9288570548704916
FAM101A PDE3A 0.9288422298935582
CAPN11 NCRNA00160 0.9287584595615346
PDE11A WDR65 0.928735868864865
A2M RFPL1 0.9286935706542792
TKTL1 OPRL1 0.9286506287757896
CDC25C MIAT 0.9286033455726872
PGR BEX1 0.9285467446928196
ZNF229 GSTP1 0.9285060983303154
SIK2 CCDC13 0.9284890973776296
IGSF9 LATS1 0.92841261492356
PLK1 TMCC2 0.928398629259412
SCN1A MIAT 0.9282994966192348
OASL ATG9B 0.9282948951166572
PLK1 HIST1H3E 0.9282130002686112
FAM101A TMCC2 0.928162917758134
SLC6A1 LEPROT 0.9281157606161462
EIF4E1B C12orf53 0.928089966833795
CDC25C SCN4B 0.92803317426214
FAM101A P2RY2 0.9278798874496056
PLK1 EIF4E1B 0.9278490345541895
PLAC8 CDH18 0.9277899107535288
SCN1A LRRN3 0.927778602059958
GALNT14 PDE3A 0.9277518091963088
GPR1 TMCC2 0.927745935849448
CSRNP3 P2RY2 0.9276330254412878
PTPN14 FBXO39 0.9275630809510632
LOC338651 KLRD1 0.9275254856106656
LANCL3 LOC283922 0.92752513986047
KIAA1045 FAM111B 0.9275051931203092
PLK1 ATG9B 0.9274325070776968
P2RY2 TMCC2 0.9274294183269712
NCRNA00160 KLHDC8A 0.9273925763258132
FAM101A GPR1 0.9273396710566084
FOXP2 LASS1 0.9273353208395017
DMBX1 GPR1 0.9273091027769144
OAZ3 IL16 0.9272880570430512
TMEM155 TRPV2 0.9272786208732058
ECEL1 CCR8 0.9271819787651698
GPR98 SBSN 0.927167654090594
ALDH3A1 RYR1 0.927118080495172
RIPK4 ROR1 0.9270793657127976
GPR1 IL1F5 0.927064677887011
ROR1 EPS8L1 0.926927219814828
LRRN3 CDC25C 0.9269261721119932
SLC39A6 COL4A5 0.9269141653993112
ZNF474 VIM 0.9268839156447446
TKTL1 ADA 0.9268792774780112
OASL C9orf172 0.926796046156144
DMBX1 HIST1H3E 0.9266540528416828
WDR65 P2RY2 0.9266437891991576
CNGB1 STON1 0.9266274359172008
P2RY2 EBF1 0.9266060091311528
CR2 HIF3A 0.9265514681860714
PLK1 IL1F5 0.9265296475973174
CUBN CCIN 0.9264558963195768
GJB3 ADCY1 0.9264495847376466
TGM2 ZNF804A 0.9263813816876336
TMCC2 ATG9B 0.9263575298768812
GRHL3 KIAA1045 0.926334177732234
COL2A1 KRT6B 0.9262722844364414
PDE3A SSX1 0.9262261283770687
FAM101A NCRNA00160 0.926199034818134
AIM2 NCRNA00160 0.9261827707655184
PDZRN4 GALNT14 0.9261213626147884
CILP2 GSTP1 0.9260755500773922
TRAT1 FAM111B 0.926071245572152
SLC39A6 PRELP 0.9259870042441436
AMDHD1 TMCC2 0.9259805648708886
ROR1 GSTP1 0.9259791803965788
APOL3 MPP3 0.9259189193571572
LEPROT PRR5 0.9258855110188088
E2F8 CCR8 0.9258585475134616
GRHL3 PKNOX2 0.925815289357418
ECEL1 SCN1A 0.9257881304269594
GPR1 ATG9B 0.925722841387655
LOC338651 DMBX1 0.9257022370748414
PGR CR2 0.9256664695277308
PDE11A TMCC2 0.9256591977579977
AMDHD1 OASL 0.9255845383351012
GALNT14 KLRD1 0.9255773054010348
NHLRC4 LASS1 0.9255591537850356
PLK1 EBF1 0.925450772794656
FBXO39 STS 0.9254103550126844
ROR1 EBF1 0.9253671532802676
CACNA1F SLC39A6 0.925359165209354
UCN2 MCC 0.9253176278245806
TRAT1 NHLRC4 0.9253020942867396
MCTP2 OASL 0.9252325300743994
TRPA1 PCDHA11 0.9252258893055718
CILP2 NRG3 0.9252114410842008
TOP2A PLXNC1 0.9251305275236622
LOC338651 HIST1H3E 0.9250947543114876
OPRL1 ADA 0.9250208404947086
CACNA1F FAM111B 0.9250008238145252
GPR1 KLRD1 0.9249702301112704
VWA5A APOL3 0.9249282943861974
FOXP2 FAM111B 0.9248718763053474
SCN1A SYT12 0.924852907220131
CD68 OPRL1 0.9248486147990628
DMBX1 PLK1 0.924837869438152
CACNA1F KIAA1045 0.924827600954474
LASS1 C20orf26 0.9248096202972962
ZNF229 EBF1 0.9248075791482664
CACNA1F HOXA6 0.9247541417481028
ECT2L NPFF 0.9247519108212164
MAGEA10 DOCK2 0.9247280818869388
CSRNP3 ATG9B 0.9246973095866964
CCR8 DCN 0.9246460072995298
PLAC8 GSTP1 0.9246062844292467
GALNT14 AMDHD1 0.9244823880047248
CSRNP3 TMCC2 0.9244275245111884
GPR1 OASL 0.9244061622705824
LASS1 SCN4B 0.9243920105175047
HMGCS2 MS4A15 0.9243195750965972
ARHGEF37 APOL3 0.9241724292080312
PDCD1 KCNJ11 0.92410047249557
GSTP1 P2RY2 0.9240778989132604
COL4A5 FAM111B 0.9240507828363884
FABP7 FABP4 0.9239940766830876
PTPN14 LRRC4 0.923960976963895
PKNOX2 COL4A5 0.9238780997758927
PLAC8 CAPN11 0.9238691782902504
AIM2 OASL 0.9238617353637668
NHLRC4 PPFIA2 0.9237521315357634
LRRC37A4 OPRL1 0.9237285589561296
ERO1LB FBXO39 0.9236505282834192
EIF4E1B P2RY2 0.9236250327354116
PDE11A CSRNP3 0.9235865261106502
CACNA1F E2F8 0.923543909526248
EFNA3 APOLD1 0.9235298021431676
LANCL3 LRRC4 0.923474870877108
LOC728855 C1orf133 0.9234669433146084
OASL P2RY2 0.92344905096385
FAM101A RIPK4 0.9234300134935496
KIAA1045 LMOD1 0.923400904235156
CRHR1 SPP1 0.9233697364916658
CDH18 GSTP1 0.9232971602948372
TOP2A KLRD1 0.92325714246047
ZNF716 APOL3 0.9232044048836752
NHLRC4 FAM111B 0.923180332009103
CSTA PDE3A 0.9231758398321128
CILP2 CSRNP3 0.9231698544565192
PSIMCT-1 ARRDC5 0.923166225933106
ST8SIA1 PLK1 0.9231450599994546
CAPN11 KLHDC8A 0.9230970411001452
C9orf172 SERPINF1 0.923064750039457
STAT5B C9orf64 0.9230027773266748
NIPAL4 RADIL 0.9229369573057198
CAPN11 ZNF229 0.9229368142453294
PIP AQP5 0.9227862442589962
AMDHD1 EIF4E1B 0.92275937568239
RIPK4 OASL 0.922707643885922
GALNT14 AQP4 0.9227016692311496
PDE11A P2RY2 0.9226659777131222
ST8SIA1 AMDHD1 0.9226554685192786
COL4A5 LMOD1 0.922628480927008
TOP2A LOC338651 0.922521614428452
E2F8 C20orf26 0.9224421225690224
DNALI1 LOC150622 0.9224173953579914
FBXO39 FZD2 0.92239414317731
KCNK3 ADCY1 0.922361386740261
MPP3 PSIMCT-1 0.9223568767911206
OASL EBF1 0.922342310481654
C12orf53 CSRNP3 0.9223315631122974
WDR65 AMDHD1 0.9223258666763828
CAPN11 TMCC2 0.922291945643418
CDC25C HOXA6 0.922287871837757
TMEM155 PRR5 0.922239265427171
LOC284276 COL4A5 0.922142342456232
E2F8 MIAT 0.9221161702363706
EBF1 KLHDC8A 0.9220542545359752
CAPN11 HAS2 0.9220434109158
COL4A5 LRFN2 0.922042450080554
HS3ST5 DOCK2 0.922016646176578
CH25H STON1 0.9220062038591736
PGR NLRP2 0.9219789334823664
WDR65 KLHDC8A 0.9218996805005908
GPR1 EPS8L1 0.9218926435442968
CD68 ADA 0.9218663484624005
ROR1 IL1F5 0.9218500212189988
ARHGEF37 PSIMCT-1 0.9218110760732464
EIF4E1B ROR1 0.9218026435267868
PLAC8 RIPK4 0.9217532823473776
PIP KRT6B 0.9217169309210016
CSRNP3 C9orf172 0.921681431393724
WDR65 CDH18 0.9216023049190784
PLK1 C12orf53 0.9215512486604056
ZNF474 CCDC146 0.9215461980654824
PLK1 GSTP1 0.9215441274836644
PDE3A HIST1H3E 0.921522000564948
MAGEA10 PSIMCT-1 0.9214818131464784
KIAA1045 NIPAL4 0.9214797249958164
GRHL3 FAM111B 0.9214741375435876
C1orf230 FAM101A 0.9214332599261352
WDR65 TMCC2 0.9214329838963994
PLEKHA4 LOC389332 0.9214019494631804
DMBX1 PDE3A 0.9213840543370392
GPR15 CNDP1 0.9213184980420228
SLC6A1 TMEM155 0.9213159129669718
C17orf104 PURG 0.9213076064206916
DMBX1 AMDHD1 0.9212386080171356
KIAA1045 LASS1 0.9211877465260642
CILP2 ADAMTS9 0.9210524385137924
SLC6A1 TMOD2 0.921039973595997
GPR98 HIF3A 0.92102860727687
RIPK4 TMCC2 0.9210057851504896
CACNA1F LRRN3 0.9209874110666342
LASS1 FAM111B 0.9209615613884562
KIAA1755 ZFPM2 0.9209460781196216
CDC25C CD163L1 0.920850854529542
LILRB5 FOXP2 0.9208193616776236
AIM1 ZNF804A 0.9208128187622754
CSTA CSRNP3 0.9207967024993058
LOC338651 PDE3A 0.9207193525324574
MIAT VWA5A 0.9206855278846284
SAA2 GPR98 0.9206202904453886
PDE3A ATG9B 0.92060487007342
KIAA1045 NHLRC4 0.9205319814245844
C2orf88 GPRC5C 0.9204995738299993
GRHL3 LILRB5 0.9204919773435988
CAPN11 EBF1 0.920479100338195
E2F8 COL4A5 0.9204294122875226
NHLRC4 LMOD1 0.9204249966398368
TOP2A CSTA 0.9204112412407748
FAM101A CAPN11 0.9203846071803602
LILRB5 CDC25C 0.9203826446681108
ZNF804A NPFF 0.9203643776058972
C1orf230 LOC134466 0.9203616262176944
PDE11A CILP2 0.9203544272522204
HOXD1 A2M 0.9203316468576684
FBXO39 LRRC4 0.920319550718638
ZNF804A A2M 0.920317949842285
NPFF A2M 0.9202736530264894
FAM101A PLAC8 0.9202436689759588
GRHL3 LRFN2 0.9201990933330252
MAGEA10 VWA5A 0.920185804726702
NPFF RFPL1 0.9201830616970684
LEPROT RFPL1 0.9201687358471476
KIAA1755 PCDH7 0.920139124100764
NCRNA00160 TMCC2 0.9201219916794532
TOP2A HIST1H3E 0.9201216477324008
SLC6A1 RFPL1 0.9200754640871636
AQP5 BEX1 0.920006489520934
C10orf118 OPRL1 0.9199898258894968
TOP2A PDE3A 0.9199452430793472
PLAC8 ZNF229 0.9198680860766122
COL2A1 BEX1 0.9198584993025763
FOXP2 SCN4B 0.919855077482114
NIPAL4 FAM111B 0.9198284490334212
LOC338651 MFSD4 0.919823631458346
PLAC8 KLHDC8A 0.9198079171710531
PVRL4 HHIP 0.9198048480418708
SLC4A7 ARHGEF37 0.9197809588459416
AMDHD1 P2RY2 0.9196708923391708
HS3ST5 FRZB 0.9196384832429904
PRELP LRRN3 0.9196159800620544
CILP2 TMCC2 0.9195279921996448
CSRNP3 LOC389332 0.9194848256487944
ST8SIA1 ROR1 0.9194103964048432
CACNA1F CCR8 0.9193909022339436
CILP2 PRF1 0.919390579480414
WDR65 NCRNA00160 0.9193755779781084
CAPN11 THSD7A 0.919366237382778
ZNF512B ZNF74 0.919357579711448
C12orf53 P2RY2 0.9193204034456568
SBSN HIF3A 0.9192981651069092
TCF7 ARHGEF37 0.9192969351433944
GJC2 ZNF804A 0.9192456582314772
CSRNP3 EPS8L1 0.9192433818042204
NCRNA00160 ZNF229 0.9192413475724656
NCRNA00160 EBF1 0.919221204432541
ARHGEF37 STON1 0.9191715795263242
NBPF16 ZFPM2 0.919072020334213
FABP4 GPR98 0.9190704592029983
SYT12 LASS1 0.9190252115302056
RIPK4 PLK1 0.9189950940228216
PDE3A EPS8L1 0.91890553858195
CEACAM6 KRT81 0.9188921397533506
FAM101A GATA2 0.9188516051909636
PDE3A TMCC2 0.9187827421218924
PRELP FAM111B 0.91878009457112
PLK1 EPS8L1 0.918742046969736
STK33 EPS8L1 0.918731697100402
C1orf230 DSCR8 0.918714724839954
E2F8 LILRB5 0.9187074238580898
EIF4E1B CSRNP3 0.9186090663200346
TOP2A AMDHD1 0.91858125196593
GALNT14 CSTA 0.9185604322348324
DCN CD163L1 0.9185442571389127
REN ABLIM2 0.9184920081953284
DMBX1 ROR1 0.9184864137300844
SLC2A3 RFPL1 0.9184473418341984
ROR1 C12orf53 0.9184329979843712
C8orf31 ZNF804A 0.918411623538658
PLAC8 WDR65 0.9184107153685144
LRRC14B AKR1C3 0.9182765049746148
EIF4E1B ZNF229 0.918233030110784
CDH18 ROR1 0.9182225904340364
NCRNA00160 ROR1 0.9182225004445624
PKNOX2 PRELP 0.9182167600115512
ACBD7 C11orf88 0.9181763019079076
ADIPOQ FABP4 0.9181444136724264
COL4A5 BUB1 0.9181241228374368
PDE3A ZNF229 0.9181067144183716
ESR1 MAGEA3 0.918022868307634
TRAT1 KIAA1045 0.9177929769164154
SLC2A3 TMOD2 0.9177204910077532
RASL10B ARHGEF6 0.9177191937345636
SUSD3 RGS6 0.9176604278110144
AMDHD1 C12orf53 0.9176352829267718
FAM111B PROK1 0.9176117382631274
SAA2 TNFSF12-TNFSF13 0.9175936647672348
CILP2 AMDHD1 0.9175887842042753
RIPK4 ZNF229 0.917582980046429
OASL PDE3A 0.9175414764379202
ZNF229 MS4A7 0.9175284603580532
PDE11A EIF4E1B 0.9174484324256488
CILP2 CDH18 0.9173982984210622
MCTP2 NCRNA00160 0.9173801698330022
GRHL3 ERO1LB 0.9173446752725574
SCN1A HOXA6 0.917331130091182
KLHL31 CLEC17A 0.9173047777181036
PDE11A GPR1 0.91727654801914
OASL DSCR8 0.9172763885482558
SLC22A15 ST18 0.9172133536664634
STON1 LRRC4 0.91717457706361
AIM2 RIPK4 0.9171632932774778
PDE11A AMDHD1 0.9171631942008284
OASL EPS8L1 0.9171606795266448
E2F8 CD163L1 0.9171361500894508
OASL GPER 0.9171330083385684
FABP7 SBSN 0.9171132290569676
GLRA3 TIMD4 0.9170884911089874
AIM1 A2M 0.9170198540350528
ROR1 PDLIM3 0.9170148475352504
CSTA STK33 0.9170135267854834
GPR126 NAT2 0.9170035428036768
LRRC37A4 TKTL1 0.9169879384651126
PRR7 KIAA1755 0.9169766647560978
APOLD1 LRRC37A4 0.9169750421566149
TRAT1 LASS1 0.916939395552991
WDR65 CAPN11 0.9169010450223102
FAM101A NRG3 0.9168972170308588
CAPN11 P2RY2 0.916893745193867
SLC6A17 CDC25C 0.9168879562978236
SERPINF1 CD40 0.9168839902648788
CAPN11 ATG9B 0.9168812520411116
NHLRC4 NIPAL4 0.9168765410572532
ECEL1 COL4A5 0.9168182922163391
FAM101A KLHDC8A 0.9167757720651668
CSRNP3 SSX1 0.9167642564606702
GPR1 SSX1 0.9167134712960784
TKTL1 CD68 0.9166857052982468
NLRP2 TNFSF12-TNFSF13 0.9166521251603884
TMCC2 EBF1 0.916643472959432
LASS1 LMOD1 0.9166214588016572
STON1 MEFV 0.9165872187345566
FOXP2 NHLRC4 0.9165795226985468
CD163L1 LMOD1 0.9165191622442612
MAGEA10 SOX7 0.9165050062475942
GPR1 P2RY2 0.9164406465505492
APBA2 FSCN2 0.9164306026225524
RND1 FSCN2 0.9164201137015476
UCN2 NBPF14 0.916411603034032
ARHGEF37 STS 0.9163833526442088
FOXP2 LRRN3 0.9163696048174488
GSTP1 LOC389332 0.9163456186578672
NIPAL4 LMOD1 0.9163092965044728
PDE11A GSTP1 0.916296167651558
SCN4B KLHL31 0.9162559046938564
ABCC12 TNFSF12-TNFSF13 0.916236780827696
